interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,isDefault
7.337,4.0,7.39,15,1,1.0,24.80769231,16174.0,845.0,780.0,0,A,3,1,0,10+ years,0,0
13.33,2.0,15.28363636,5,0,0.0,25.2,14446.15385,1018.181818,872.7272727,5,C,5,1,0,10+ years,0,0
6.07,1.0,7.249090909,3,0,0.0,71.83076923,13468.84615,748.4848485,690.9090909,3,A,3,0,1,3 years,0,0
12.672,5.0,27.74181818,10,2,0.0,30.3,8070.461538,704.1666667,650.0,2,C,5,1,0,8 years,2,0
10.439,5.0,17.74,21,0,0.0,45.11538462,26843.0,856.25,685.0,0,B,3,0,0,7 years,2,0
15.389,6.0,23.96727273,12,1,1.0,57.07692308,9068.0,785.9090909,725.4545455,2,C,3,1,1,10+ years,4,0
21.15,3.0,11.67272727,6,0,0.0,68.76923077,5223.692308,589.4318182,544.0909091,1,F,3,0,1,2 years,5,0
12.05,5.0,6.763636364,8,1,1.0,18.34615385,3165.0,833.1818182,769.0909091,3,C,3,0,2,,0,0
16.875,3.0,4.516363636,6,0,0.0,81.7,4737.0,772.7272727,618.1818182,2,D,3,1,1,7 years,1,0
8.679,10.0,22.84,14,0,0.0,64.83076923,37724.0,758.3333333,700.0,0,A,3,1,0,3 years,4,1
10.395,4.0,6.709090909,7,0,0.0,72.3,9809.692308,731.25,675.0,3,B,3,1,1,10+ years,0,0
9.16,2.0,1.009090909,7,1,0.0,13.84615385,937.0,784.0909091,627.2727273,0,B,3,1,2,< 1 year,2,0
11.49,3.0,19.75,9,1,0.0,101.1230769,4875.0,649.0909091,556.3636364,3,B,3,0,0,10+ years,0,0
11.151,4.0,12.18,18,0,0.0,11.9,8819.076923,739.7727273,634.0909091,0,C,5,1,0,7 years,0,0
17.57,3.0,27.55,6,0,0.0,86.42307692,11892.92308,715.9090909,572.7272727,2,D,3,2,0,10+ years,0,0
11.49,1.0,16.57272727,4,0,0.0,114.6923077,2017.846154,593.8636364,548.1818182,0,B,3,1,0,,0,0
10.439,10.0,19.82,17,0,0.0,78.83076923,51234.23077,840.0,720.0,2,B,3,1,0,7 years,4,0
8.18,16.0,16.74545455,19,0,0.0,65.0,28242.46154,659.8484848,609.0909091,3,B,3,1,1,10+ years,4,0
16.61,13.0,11.06181818,14,0,0.0,77.07692308,13032.69231,589.4318182,544.0909091,3,C,3,1,0,6 years,0,0
12.591,4.0,29.56363636,9,0,0.0,28.6,52697.30769,700.0,600.0,3,C,3,2,0,10+ years,2,0
21.699,7.0,24.28363636,59,0,0.0,20.0,2912.0,862.5,690.0,0,F,5,0,1,3 years,2,1
8.541,7.0,11.99,15,0,0.0,70.98461538,56241.92308,664.7727273,613.6363636,0,B,3,0,0,10+ years,0,0
15.543,5.0,5.809090909,6,0,0.0,77.5,10820.76923,598.2954545,552.2727273,3,C,3,0,1,1 year,4,0
9.16,4.0,18.72727273,9,1,1.0,76.46153846,12534.30769,900.0,720.0,1,B,3,1,1,< 1 year,0,0
13.189,7.0,11.61818182,16,0,0.0,68.76923077,34735.0,721.0227273,576.8181818,3,B,3,1,0,10+ years,0,0
13.189,10.0,47.62636364,15,0,0.0,61.93846154,25019.0,761.3636364,609.0909091,2,C,3,2,0,5 years,0,0
11.539,16.0,14.28,20,0,0.0,88.4,100583.5385,837.5,670.0,0,B,3,1,0,1 year,0,1
15.05,10.0,24.25909091,16,0,0.0,83.0,27609.0,715.0,660.0,3,C,3,1,0,10+ years,0,0
11.14,6.0,14.6,9,0,0.0,80.65384615,13348.61538,742.0833333,685.0,1,B,3,2,0,10+ years,4,0
16.29,5.0,5.863636364,11,0,0.0,51.34615385,6488.307692,927.2727273,741.8181818,0,D,3,2,0,7 years,2,1
11.99,1.0,14.68181818,4,0,0.0,47.16923077,235.8461538,755.6818182,604.5454545,3,B,3,2,0,< 1 year,2,0
22.99,1.0,3.709090909,9,0,0.0,34.4,4480.384615,797.7272727,736.3636364,0,F,5,2,1,10+ years,5,1
13.014,5.0,11.19272727,8,0,0.0,48.56923077,3958.153846,781.6666667,670.0,0,C,3,2,1,10+ years,0,0
5.852,4.0,6.136363636,11,0,0.0,57.69230769,21757.07692,705.6818182,564.5454545,1,A,3,1,0,3 years,4,0
25.014,9.0,13.07,12,1,1.0,74.0,8656.615385,831.25,665.0,0,E,3,0,1,10+ years,0,1
8.39,11.0,12.24,31,0,0.0,36.73846154,36537.0,799.1666667,685.0,0,B,3,1,2,2 years,0,1
7.667,8.0,9.507272727,10,0,0.0,39.04615385,23670.0,747.7272727,640.9090909,2,A,3,1,0,,0,0
13.014,10.0,11.76,15,0,0.0,62.89230769,26976.92308,650.0,600.0,4,C,5,1,2,7 years,0,0
17.622,7.0,26.90909091,10,1,1.0,45.0,12301.69231,650.0,600.0,0,C,5,2,0,< 1 year,0,1
15.741,3.0,12.07636364,21,0,0.0,58.90769231,14709.0,856.25,685.0,3,C,5,0,1,10+ years,0,0
8.382,1.0,9.229090909,5,0,0.0,0.1,4.307692308,845.0,780.0,3,A,3,0,0,6 years,9,0
6.534,6.0,13.60636364,18,0,0.0,14.64615385,19166.0,886.3636364,709.0909091,2,A,3,0,2,10+ years,0,0
13.849,2.0,23.08090909,3,0,0.0,85.66153846,3856.615385,816.6666667,700.0,3,C,3,1,0,1 year,0,0
6.534,6.0,22.62545455,17,0,0.0,23.3,21362.30769,678.0681818,625.9090909,2,A,5,0,0,10+ years,0,0
18.84,6.0,9.728181818,12,0,0.0,62.07692308,9250.0,669.6969697,618.1818182,1,E,3,2,1,8 years,0,0
16.02,7.0,19.65272727,11,0,0.0,25.8,2994.0,593.8636364,548.1818182,3,C,3,1,2,4 years,0,0
10.087,6.0,8.981818182,6,1,1.0,46.15384615,6803.076923,736.6666667,680.0,1,B,3,1,2,4 years,4,0
7.282,,20.19,8,0,0.0,38.12307692,6961.846154,1043.181818,834.5454545,0,A,3,0,1,9 years,0,1
21.692,7.0,17.62,10,0,0.0,53.44615385,11497.84615,865.4545455,741.8181818,3,D,5,2,1,8 years,3,0
9.891,5.0,16.79,11,1,1.0,47.26153846,9477.0,593.8636364,548.1818182,2,B,3,2,0,7 years,0,0
8.67,2.0,8.34,7,0,0.0,84.5,6732.923077,690.3409091,552.2727273,0,B,3,0,1,1 year,0,0
11.99,4.0,11.19090909,5,0,0.0,90.67692308,16557.23077,878.1818182,752.7272727,0,B,3,0,2,10+ years,4,0
4.788,10.0,7.960909091,16,1,0.0,31.2,25729.61538,845.0,780.0,3,A,3,0,1,9 years,4,0
13.662,,24.99,10,0,0.0,40.70769231,12883.0,817.9166667,755.0,5,B,5,1,2,4 years,3,0
25.99,1.0,1.71,4,1,1.0,49.7,1872.769231,731.25,675.0,0,G,5,2,1,10+ years,5,1
8.701,2.0,18.19636364,18,0,0.0,21.96923077,6205.230769,897.2727273,769.0909091,3,A,3,0,1,1 year,0,0
8.679,2.0,19.28181818,9,0,0.0,58.73076923,22836.15385,701.5909091,601.3636364,2,A,3,2,0,2 years,4,0
15.813,11.0,8.772727273,12,0,0.0,109.0384615,18628.61538,803.6363636,741.8181818,0,D,3,0,1,< 1 year,0,0
18.351,2.0,12.79636364,8,0,0.0,30.80769231,3499.0,925.0,740.0,0,D,5,2,0,6 years,0,1
12.584,3.0,14.55272727,5,0,0.0,99.57692308,16234.61538,674.6212121,622.7272727,5,B,5,1,0,10+ years,4,0
20.724,7.0,19.96363636,11,0,0.0,65.63076923,15358.0,801.1363636,640.9090909,0,E,5,1,0,8 years,4,1
9.17,6.0,7.563636364,9,0,0.0,57.83076923,11959.61538,585.0,540.0,2,B,3,1,0,10+ years,0,0
10.15,9.0,15.07272727,20,0,0.0,64.52307692,13156.61538,650.0,600.0,0,B,3,0,1,10+ years,0,1
10.439,1.0,27.01090909,13,1,1.0,54.09230769,2082.769231,725.8333333,670.0,0,B,3,1,1,10+ years,10,1
11.99,4.0,14.93454545,8,0,0.0,79.0,5528.0,887.5,710.0,3,B,3,0,0,1 year,9,0
14.46,6.0,24.54545455,18,0,0.0,42.8,16821.53846,715.9090909,613.6363636,1,C,5,1,2,2 years,0,0
7.35,2.0,16.58181818,10,0,0.0,12.6,1381.153846,821.3636364,758.1818182,0,A,3,0,0,10+ years,0,0
9.99,9.0,16.01181818,12,2,0.0,47.26153846,21967.38462,805.0,690.0,3,B,3,1,2,2 years,0,0
10.098,5.0,37.86545455,10,0,0.0,66.76923077,9552.923077,906.25,725.0,3,B,3,0,0,10+ years,0,0
12.79,13.0,22.04181818,38,0,0.0,83.13846154,19591.38462,809.5454545,747.2727273,0,C,3,2,2,4 years,7,1
21.98,4.0,21.42,12,0,0.0,51.3,9998.076923,700.0,600.0,0,E,5,2,0,6 years,0,1
9.44,2.0,9.319090909,9,0,0.0,39.84615385,8139.0,913.6363636,730.9090909,3,B,3,1,0,3 years,0,0
15.31,2.0,14.24,14,3,1.0,25.5,8604.230769,695.4545455,556.3636364,3,C,3,2,1,5 years,5,0
16.416,8.0,4.22,13,1,1.0,67.84615385,11401.0,770.0,660.0,3,D,3,2,0,10+ years,0,0
18.689,9.0,18.74454545,19,1,1.0,26.81538462,5878.0,720.4166667,665.0,1,D,3,2,1,2 years,0,0
9.16,3.0,17.45181818,5,0,0.0,63.53846154,7080.923077,736.6666667,680.0,2,B,3,1,1,3 years,4,0
24.189,7.0,33.61,15,0,0.0,73.15384615,22573.84615,822.5,705.0,0,E,5,1,1,4 years,0,1
17.171,6.0,31.48181818,10,0,0.0,71.44615385,5001.923077,846.3636364,725.4545455,0,C,3,2,0,10+ years,0,1
17.919,6.0,13.74545455,10,0,0.0,69.4,16973.07692,602.7272727,556.3636364,5,D,5,0,0,10+ years,0,0
11.997,3.0,22.78909091,10,0,0.0,71.35384615,13705.84615,700.0,600.0,0,C,3,0,1,7 years,0,1
15.61,6.0,18.52727273,9,1,1.0,34.15384615,4461.0,700.0,600.0,3,C,3,0,1,10+ years,0,0
11.825,19.0,14.01,21,0,0.0,50.76923077,44611.53846,715.0,660.0,3,B,3,0,0,10+ years,4,0
9.675,4.0,32.12,6,0,0.0,55.75384615,8884.0,736.3636364,589.0909091,0,B,3,1,1,9 years,0,1
13.67,3.0,21.62181818,7,0,0.0,79.26153846,4689.230769,781.6666667,670.0,0,C,3,1,0,3 years,4,1
9.891,6.0,19.84363636,8,0,0.0,83.56923077,13429.0,672.9545455,576.8181818,3,B,3,1,1,6 years,4,0
9.67,9.0,17.75,15,0,0.0,37.2,30047.23077,756.8181818,605.4545455,1,B,3,2,0,10+ years,0,0
17.14,4.0,35.77,11,1,0.0,44.3,10377.0,822.5,705.0,3,D,3,2,1,4 years,0,0
12.99,4.0,11.23363636,13,0,0.0,65.16923077,33602.0,700.5681818,560.4545455,0,C,3,2,0,10+ years,0,0
27.489,9.0,20.18181818,18,0,0.0,42.64615385,7595.538462,611.5909091,564.5454545,0,F,5,2,1,,1,1
24.695,2.0,12.75,19,1,1.0,9.5,3979.0,720.4166667,665.0,1,F,5,2,1,1 year,0,0
10.64,12.0,35.01818182,29,0,0.0,55.7,64355.0,611.5909091,564.5454545,3,B,5,1,0,8 years,4,0
9.648,9.0,30.41,26,0,0.0,25.30769231,18316.0,828.75,765.0,0,B,3,0,0,10+ years,0,0
14.069,13.0,25.49454545,27,0,0.0,43.4,23882.92308,677.7272727,580.9090909,3,C,3,1,1,1 year,0,0
13.99,6.0,8.091818182,9,2,0.0,77.19230769,8498.0,913.6363636,730.9090909,3,C,3,1,1,1 year,4,0
11.99,4.0,5.509090909,6,0,0.0,16.70769231,5802.461538,701.5909091,601.3636364,2,B,3,2,1,10+ years,0,0
21.48,5.0,15.21818182,7,0,0.0,112.5,30821.53846,827.2727273,763.6363636,3,E,5,2,0,10+ years,0,0
11.421,4.0,18.48,7,0,0.0,27.04615385,9449.538462,736.3636364,589.0909091,2,C,5,1,1,1 year,0,0
11.331,2.0,12.69818182,14,1,0.0,80.23076923,6021.076923,731.25,675.0,2,C,3,1,0,4 years,0,0
16.46,7.0,16.41818182,8,0,0.0,37.69230769,10047.69231,695.4545455,556.3636364,0,C,3,1,1,10+ years,1,1
12.29,5.0,14.56363636,15,0,0.0,35.43076923,18212.92308,805.0,690.0,0,C,5,0,0,8 years,0,1
17.171,5.0,21.96818182,9,1,1.0,19.5,3748.846154,903.6363636,774.5454545,0,C,3,1,1,3 years,5,1
8.19,15.0,22.90909091,16,1,0.0,66.11538462,24790.15385,837.5,670.0,3,A,3,1,1,10+ years,4,0
13.849,2.0,19.27636364,4,0,0.0,28.06153846,7909.0,755.6818182,604.5454545,3,C,3,2,0,4 years,0,0
18.205,5.0,40.83272727,14,0,0.0,75.0,14196.92308,720.4166667,665.0,0,D,5,1,0,10+ years,0,0
7.11,,15.58,11,0,0.0,73.66153846,23275.53846,731.25,585.0,3,A,3,1,0,6 years,2,0
19.062,15.0,21.63636364,22,1,1.0,71.07692308,15584.0,840.0,720.0,0,E,3,2,0,10+ years,0,1
10.99,5.0,9.698181818,7,2,0.0,77.30769231,3608.769231,705.3030303,604.5454545,1,B,3,1,1,< 1 year,2,0
7.69,10.0,15.7,13,0,0.0,94.26923077,169955.0,857.5,735.0,0,A,3,1,0,10+ years,0,0
7.392,2.0,15.38181818,6,0,0.0,43.66153846,7801.153846,1029.545455,823.6363636,0,A,3,0,0,1 year,4,0
12.683,15.0,13.48363636,16,0,0.0,46.15384615,26166.92308,770.0,660.0,0,B,3,0,2,1 year,4,0
13.98,1.0,12.86,5,0,0.0,92.12307692,2188.846154,742.0833333,685.0,0,C,3,1,0,1 year,0,0
14.65,4.0,22.72090909,7,0,0.0,43.3,6740.769231,852.7272727,730.9090909,0,C,3,2,0,,5,0
11.858,2.0,16.25454545,7,1,1.0,13.3,2580.307692,700.0,600.0,0,B,3,1,1,< 1 year,0,0
11.691,3.0,32.6,5,0,0.0,86.88461538,8517.384615,674.6212121,622.7272727,0,C,3,1,0,< 1 year,0,0
14.049,5.0,13.50818182,7,0,0.0,73.12307692,12157.84615,675.0,540.0,0,D,5,2,1,,0,0
15.1,3.0,6.741818182,12,0,0.0,94.5,20978.07692,761.3636364,609.0909091,0,C,3,0,1,10+ years,0,0
11.421,7.0,39.03272727,14,0,0.0,48.09230769,17550.0,746.5909091,597.2727273,0,C,3,1,0,10+ years,0,0
23.639,4.0,18.33545455,8,0,0.0,104.0769231,22059.23077,664.7727273,613.6363636,0,E,5,2,1,4 years,0,0
33.814,5.0,17.29636364,8,0,0.0,96.70769231,6628.846154,680.1136364,544.0909091,0,F,3,1,1,3 years,5,0
15.813,0.0,9.400909091,14,1,0.0,0.0,0.0,585.0,540.0,0,D,3,2,1,5 years,0,1
16.641,7.0,17.84454545,12,0,0.0,70.33846154,12799.0,659.8484848,609.0909091,0,E,5,1,0,8 years,0,0
7.101,2.0,8.858181818,5,0,0.0,61.49230769,7701.923077,817.9166667,755.0,0,A,3,1,0,5 years,4,0
19.327,4.0,20.32363636,9,0,0.0,65.04615385,2928.153846,875.0,700.0,0,D,3,1,0,2 years,0,1
21.45,4.0,13.02,10,0,0.0,58.3,13319.38462,884.5454545,758.1818182,0,D,3,1,0,10+ years,2,0
16.841,15.0,40.41818182,24,0,0.0,52.96153846,25935.69231,737.1212121,631.8181818,0,C,3,2,2,10+ years,4,0
17.919,5.0,35.32363636,19,0,0.0,79.2,16717.07692,775.8333333,665.0,0,D,5,1,1,5 years,0,1
19.99,7.0,23.19,19,0,0.0,28.3,21428.07692,903.6363636,774.5454545,0,E,5,2,1,1 year,0,1
11.39,8.0,22.78,14,0,0.0,25.47692308,12517.0,695.4545455,556.3636364,0,B,3,2,1,,4,0
8.998,3.0,24.58909091,4,0,0.0,73.7,10320.0,845.0,780.0,0,B,3,2,1,2 years,4,0
14.049,8.0,12.03272727,15,1,0.0,50.07692308,6006.0,585.0,540.0,0,D,3,2,0,10+ years,0,0
11.539,5.0,7.118181818,8,3,1.0,19.10769231,4279.0,675.0,540.0,0,B,3,2,1,,0,1
14.99,8.0,22.21090909,16,1,1.0,76.98461538,17322.69231,720.4166667,665.0,0,C,3,0,1,2 years,5,0
15.576,9.0,11.12727273,15,0,0.0,75.96923077,36096.92308,770.0,660.0,0,C,3,0,0,7 years,0,0
14.031,2.0,30.77454545,10,0,0.0,82.73076923,2934.615385,700.0,600.0,0,C,3,2,2,5 years,0,0
13.99,3.0,14.32,13,0,0.0,50.93846154,5126.538462,755.6818182,604.5454545,0,C,3,1,2,10+ years,0,1
8.991,6.0,4.59,13,1,1.0,32.07692308,6456.923077,859.0909091,736.3636364,0,B,3,1,1,1 year,4,0
12.69,4.0,15.62181818,6,1,0.0,90.09230769,9765.0,639.5454545,548.1818182,0,C,3,1,0,9 years,0,0
11.466,7.0,10.76727273,10,1,1.0,49.7,5241.384615,639.5454545,548.1818182,0,C,3,1,1,< 1 year,0,1
6.048,5.0,14.29363636,8,0,0.0,26.8,13349.53846,730.2272727,625.9090909,0,A,3,2,0,10+ years,2,0
7.101,6.0,9.11,11,1,1.0,30.58461538,8711.0,837.5,670.0,0,A,3,1,0,10+ years,0,0
10.087,7.0,14.73818182,12,1,1.0,65.6,14262.76923,700.0,600.0,0,B,3,1,0,< 1 year,0,1
7.21,6.0,21.12545455,16,0,0.0,33.11538462,61988.30769,943.75,755.0,1,A,3,0,0,7 years,0,0
18.99,11.0,40.81090909,15,0,0.0,23.07692308,8999.076923,733.7121212,677.2727273,0,D,5,0,1,3 years,0,1
9.441,6.0,15.36,10,1,0.0,36.93846154,9436.0,675.0,540.0,0,B,3,1,0,8 years,0,1
10.78,4.0,13.17,10,1,1.0,80.44615385,11807.30769,846.3636364,725.4545455,2,B,3,1,2,< 1 year,0,0
17.091,6.0,16.69090909,11,0,0.0,42.83076923,13916.30769,602.7272727,556.3636364,0,E,3,1,1,2 years,9,1
19.646,6.0,13.42,12,0,0.0,70.96153846,41809.61538,827.2727273,763.6363636,0,D,3,2,1,5 years,0,0
22.825,8.0,11.01,9,0,0.0,57.23076923,14615.0,852.7272727,730.9090909,3,E,3,2,1,8 years,0,0
11.616,9.0,6.981818182,15,0,0.0,25.2,10312.0,726.1363636,580.9090909,3,B,3,1,0,8 years,0,0
16.191,5.0,29.24545455,9,1,1.0,58.84615385,17243.07692,750.0,600.0,0,D,5,2,0,,0,1
19.72,3.0,8.93,9,0,0.0,32.30769231,6021.230769,763.75,705.0,5,D,5,2,1,10+ years,3,0
15.381,3.0,21.98454545,10,0,0.0,99.29230769,15670.0,845.0,780.0,3,D,3,0,0,9 years,0,0
9.71,3.0,11.51,11,0,0.0,20.46153846,13376.53846,782.9545455,722.7272727,0,B,5,2,0,3 years,2,0
11.539,10.0,12.33,17,0,0.0,51.1,22899.69231,731.25,585.0,3,B,3,1,0,10+ years,4,0
21.989,14.0,21.87,16,1,1.0,60.92307692,35425.38462,644.3181818,552.2727273,0,E,5,1,1,10+ years,4,0
10.791,3.0,25.76454545,14,1,1.0,35.8,2891.538462,846.3636364,725.4545455,0,B,3,0,1,3 years,0,0
17.478,5.0,27.25090909,24,0,0.0,64.72307692,9500.0,630.0,540.0,3,D,5,2,0,3 years,0,0
12.015,7.0,24.70909091,17,0,0.0,46.63076923,5410.461538,846.3636364,725.4545455,3,C,3,0,0,1 year,0,0
26.95,2.0,26.52727273,7,0,0.0,26.21538462,2017.0,679.5454545,627.2727273,0,F,5,1,1,6 years,5,0
20.075,15.0,31.35272727,32,0,0.0,81.7,20975.07692,710.7954545,568.6363636,0,E,3,2,1,4 years,0,1
12.897,10.0,13.08,17,0,0.0,42.0,8526.0,689.3939394,636.3636364,3,C,3,0,1,9 years,3,0
11.99,4.0,23.42181818,7,0,0.0,61.81538462,3442.0,644.3181818,552.2727273,3,B,3,0,1,2 years,0,0
11.691,11.0,14.27272727,23,0,0.0,50.67692308,13664.0,653.8636364,560.4545455,3,C,3,0,1,6 years,0,0
9.99,5.0,12.03,9,0,0.0,36.83076923,35600.76923,823.8636364,659.0909091,0,B,3,2,0,2 years,4,0
13.739,7.0,9.687272727,11,0,0.0,79.58461538,26000.30769,791.8181818,730.9090909,2,B,5,1,0,10+ years,4,0
11.44,3.0,24.73636364,7,0,0.0,52.89230769,6790.0,694.3181818,640.9090909,1,B,3,1,0,< 1 year,2,0
11.814,,14.93454545,8,0,0.0,82.96153846,18466.0,818.1818182,654.5454545,3,B,3,1,2,2 years,0,0
9.16,4.0,11.83636364,12,0,0.0,40.6,15480.76923,839.0909091,774.5454545,3,B,3,2,0,2 years,0,0
10.99,3.0,17.40909091,6,0,0.0,99.93846154,21834.46154,851.6666667,730.0,3,B,3,0,0,10+ years,4,0
14.289,8.0,29.66181818,14,0,0.0,77.9,18603.46154,906.8181818,725.4545455,0,C,3,2,0,9 years,4,1
10.503,9.0,10.73454545,13,0,0.0,91.53846154,35346.0,639.5454545,548.1818182,0,B,3,0,0,10+ years,0,0
17.568,6.0,11.74,9,0,0.0,73.96153846,10051.38462,715.0,660.0,5,E,5,2,0,6 years,4,0
20.889,6.0,13.92545455,13,0,0.0,100.6153846,71051.53846,812.5,650.0,5,E,5,2,2,< 1 year,4,0
9.441,5.0,21.33818182,10,0,0.0,23.5,13408.61538,1056.818182,845.4545455,4,B,5,1,0,10+ years,0,0
9.009,5.0,13.64545455,16,0,0.0,33.9,16803.0,843.75,675.0,2,A,3,0,0,10+ years,0,0
11.67,4.0,6.501818182,10,0,0.0,40.89230769,9413.538462,868.75,695.0,1,B,3,2,2,5 years,0,0
19.789,8.0,16.82181818,21,0,0.0,41.53846154,27788.30769,705.6818182,564.5454545,2,D,5,0,0,10+ years,0,0
27.34,6.0,16.81363636,10,2,0.0,41.0,9919.615385,803.6363636,741.8181818,0,F,5,2,0,10+ years,0,1
13.59,4.0,1.590909091,5,0,0.0,33.32307692,2204.0,878.1818182,752.7272727,0,C,3,1,0,9 years,7,0
18.689,4.0,16.41272727,8,0,0.0,62.12307692,10080.0,685.2272727,548.1818182,3,D,3,2,0,10+ years,6,0
7.362,21.0,28.97,41,0,0.0,21.69230769,36370.92308,856.8181818,790.9090909,3,B,3,0,0,10+ years,0,0
10.341,8.0,19.37454545,11,0,0.0,65.90769231,21105.0,781.6666667,670.0,3,B,3,1,0,10+ years,0,0
7.101,8.0,14.46545455,11,0,0.0,14.76923077,1562.0,837.5,670.0,3,A,3,1,0,10+ years,5,0
14.421,6.0,20.23,14,0,0.0,43.18461538,11744.92308,700.5681818,560.4545455,1,B,3,0,1,1 year,3,0
11.466,2.0,12.58909091,8,0,0.0,54.16923077,2163.0,940.9090909,752.7272727,0,C,3,1,0,10+ years,5,0
16.841,4.0,19.83272727,10,1,1.0,48.03076923,11147.07692,903.6363636,774.5454545,3,C,3,2,0,1 year,1,0
8.789,7.0,64.12,14,0,0.0,38.23076923,20485.38462,988.6363636,790.9090909,2,A,3,2,0,10+ years,0,0
12.529,5.0,15.16,8,0,0.0,42.69230769,6415.0,816.6666667,700.0,0,B,3,0,1,10+ years,0,0
18.891,6.0,20.34545455,7,0,0.0,91.5,9666.461538,700.0,600.0,3,E,3,1,1,10+ years,4,0
6.273,2.0,16.63636364,7,0,0.0,49.75384615,7760.307692,886.6666667,760.0,0,A,3,2,1,,4,0
8.775,7.0,20.62909091,17,0,0.0,30.36923077,7236.0,680.1136364,544.0909091,1,B,3,0,0,< 1 year,4,0
14.663,9.0,22.30363636,13,0,0.0,59.55384615,8121.230769,725.8333333,670.0,0,C,5,1,1,6 years,0,1
12.88,7.0,19.15363636,11,0,0.0,102.8461538,20148.15385,674.6212121,622.7272727,3,C,3,2,0,9 years,9,0
15.037,3.0,25.69090909,7,0,0.0,58.4,13212.69231,837.5,670.0,3,C,5,2,1,< 1 year,4,0
9.009,6.0,13.03636364,7,0,0.0,56.49230769,14171.23077,634.7727273,544.0909091,3,A,3,1,0,5 years,0,0
30.99,5.0,36.69818182,14,0,0.0,36.46153846,11472.69231,638.1818182,589.0909091,0,G,5,2,1,3 years,0,1
17.991,5.0,33.0,6,0,0.0,91.3,5476.0,815.4545455,752.7272727,0,E,3,2,1,5 years,0,0
7.49,2.0,5.563636364,7,0,0.0,9.230769231,1318.153846,620.4545455,572.7272727,2,A,3,1,1,6 years,2,0
7.029,9.0,16.85454545,14,0,0.0,51.58461538,21983.07692,769.1666667,710.0,3,A,3,0,2,10+ years,4,0
18.18,10.0,13.47545455,12,1,1.0,108.5769231,23102.76923,840.0,720.0,3,E,3,2,0,10+ years,0,0
5.32,7.0,34.03636364,15,0,0.0,27.04615385,10995.69231,686.9318182,634.0909091,3,A,3,0,0,4 years,0,0
19.99,7.0,22.65545455,12,0,0.0,57.04615385,6120.153846,664.7727273,613.6363636,0,D,3,1,0,9 years,0,1
9.99,5.0,16.47,12,0,0.0,52.87692308,16471.15385,903.6363636,774.5454545,2,B,3,0,0,10+ years,0,0
18.689,6.0,26.78727273,15,0,0.0,44.30769231,15231.92308,871.8181818,747.2727273,3,D,5,2,1,< 1 year,0,0
12.74,4.0,3.218181818,9,0,0.0,57.3,60136.15385,715.9090909,613.6363636,0,C,5,2,0,10+ years,2,1
15.28,,11.81454545,6,0,0.0,102.8076923,8621.538462,822.5,705.0,1,D,5,1,1,5 years,5,0
6.49,7.0,9.463636364,19,0,0.0,17.63076923,26802.46154,816.6666667,700.0,3,A,3,0,0,5 years,0,0
7.101,5.0,8.443636364,8,0,0.0,81.52307692,12342.0,947.7272727,758.1818182,3,A,3,0,0,8 years,5,0
15.426,10.0,36.19636364,17,0,0.0,86.88461538,14423.07692,672.9545455,576.8181818,1,D,5,1,0,2 years,2,0
22.941,6.0,27.76363636,9,0,0.0,47.9,12952.15385,654.9242424,604.5454545,3,E,5,2,1,1 year,0,0
5.32,3.0,10.65,14,0,0.0,26.5,20518.0,863.3333333,740.0,2,A,3,0,1,4 years,4,0
17.127,8.0,25.65818182,14,1,0.0,66.46153846,12584.92308,674.6212121,622.7272727,0,D,3,1,1,10+ years,0,1
13.59,7.0,20.43818182,13,0,0.0,72.47692308,15222.69231,850.9090909,785.4545455,0,C,5,2,0,10+ years,0,1
17.86,5.0,17.28,9,0,0.0,106.9384615,8435.076923,913.6363636,730.9090909,1,D,3,2,1,5 years,5,0
16.641,8.0,8.445454545,10,0,0.0,76.3,31429.0,805.0,690.0,3,D,3,2,0,3 years,5,0
13.59,7.0,8.363636364,9,0,0.0,39.41538462,4015.846154,784.0909091,627.2727273,2,C,3,0,1,10+ years,5,0
8.82,3.0,7.003636364,14,0,0.0,19.38461538,5317.0,805.0,690.0,3,B,3,0,2,3 years,2,0
13.33,2.0,20.32363636,6,0,0.0,90.13846154,8110.384615,689.3939394,636.3636364,3,C,3,1,1,10+ years,0,0
14.661,10.0,23.57,12,2,1.0,58.84615385,7934.769231,715.9090909,613.6363636,3,D,3,0,0,5 years,0,0
13.519,9.0,17.0,11,0,0.0,86.21538462,24282.0,787.5,675.0,2,C,3,1,1,8 years,4,0
25.289,2.0,20.39727273,10,0,0.0,60.2,12953.53846,620.4545455,572.7272727,1,F,5,2,0,3 years,1,0
19.935,6.0,13.88181818,10,0,0.0,64.18461538,7267.0,831.25,665.0,5,E,5,1,0,< 1 year,0,0
14.421,,13.22181818,9,0,0.0,61.38461538,17218.84615,616.0227273,568.6363636,2,B,3,1,0,2 years,0,0
13.189,5.0,10.32545455,7,0,0.0,101.3076923,33752.30769,679.5454545,627.2727273,3,B,3,1,2,6 years,4,0
21.142,8.0,11.78,12,0,0.0,25.93846154,3809.076923,856.25,685.0,0,D,3,2,1,,0,1
23.089,4.0,32.02727273,18,0,0.0,78.92307692,33119.0,710.6060606,609.0909091,0,E,3,2,0,10+ years,0,0
