total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,post_code,region,debt_loan_ratio,app_type,isDefault
4727.272727,3,13.58,135.9,C,普通企业,住宿和餐饮业,10+ years,0,0,132,12,30.05454545,1,1
28718.18182,3,6.201,811.52,A,普通企业,交通运输、仓储和邮政业,9 years,1,0,503,8,23.89,0,0
1636.363636,3,4.788,60.23,A,政府机构,农、林、牧、渔业,10+ years,0,5,245,26,16.58,0,0
23636.36364,5,12.99,454.96,C,政府机构,电力、热力生产供应业,1 year,0,0,79,2,13.01,0,1
24545.45455,5,26.257,860.78,E,政府机构,国际组织,8 years,2,0,49,12,21.46909091,0,0
17136.36364,3,14.014,486.75,C,普通企业,采矿业,10+ years,0,4,206,9,21.29,0,0
5909.090909,3,10.251,164.62,B,政府机构,信息传输、软件和信息技术服务业,2 years,1,0,92,18,8.372727273,0,0
17509.09091,5,15.99,520.3,D,普通企业,电力、热力生产供应业,10+ years,1,4,104,23,32.34545455,0,0
19200.0,3,12.84,645.47,C,幼教与中小学校,文化和体育业,5 years,0,0,209,21,16.53545455,0,1
4909.090909,3,10.75,195.73,B,普通企业,制造业,10+ years,0,0,230,2,6.345454545,0,0
16363.63636,5,13.33,412.61,C,幼教与中小学校,批发和零售业,10+ years,0,0,735,2,14.69454545,0,0
28363.63636,5,13.959,542.28,C,幼教与中小学校,交通运输、仓储和邮政业,10+ years,0,0,229,17,30.20909091,0,1
12000.0,3,13.11,404.97,B,政府机构,电力、热力生产供应业,5 years,1,0,655,8,32.26909091,0,0
14181.81818,5,24.629,334.1,E,普通企业,电力、热力生产供应业,3 years,1,4,211,19,18.43636364,0,1
36363.63636,5,7.35,798.67,A,普通企业,金融业,< 1 year,0,2,171,8,9.981818182,0,0
5909.090909,3,9.819,163.49,B,政府机构,文化和体育业,10+ years,2,2,253,21,21.44727273,0,0
35000.0,5,11.997,802.29,C,普通企业,建筑业,10+ years,0,0,347,14,10.98,0,0
12000.0,5,10.725,253.5,B,普通企业,住宿和餐饮业,10+ years,0,4,112,23,12.98181818,0,0
8181.818182,3,10.78,321.74,B,幼教与中小学校,国际组织,,1,4,251,8,3.36,0,0
2986.363636,3,18.689,130.12,D,普通企业,建筑业,,2,4,481,0,30.72,0,0
20000.0,3,7.101,625.72,A,普通企业,国际组织,10+ years,2,4,546,33,19.93,0,0
7272.727273,3,18.447,284.31,D,普通企业,电力、热力生产供应业,4 years,1,4,102,26,17.84,0,0
19309.09091,5,14.049,569.03,D,政府机构,金融业,10+ years,1,4,221,8,22.24636364,0,0
7272.727273,3,17.589,281.22,C,普通企业,公共服务、社会组织,4 years,0,0,63,14,15.36,0,1
34909.09091,3,11.858,1044.31,B,普通企业,公共服务、社会组织,2 years,2,4,495,14,19.06363636,0,0
33090.90909,3,6.534,867.9,A,普通企业,金融业,10+ years,0,4,615,15,19.07272727,0,0
3545.454545,3,17.99,108.45,D,高等教育机构,房地产业,10+ years,0,0,590,8,1.363636364,0,0
20000.0,3,6.08,609.17,A,普通企业,文化和体育业,5 years,0,0,467,5,4.1,0,0
5140.909091,3,20.405,158.47,E,幼教与中小学校,农、林、牧、渔业,6 years,1,0,167,8,22.15,0,0
19636.36364,5,10.989,509.82,B,世界五百强,公共服务、社会组织,10+ years,0,4,32,21,15.72727273,0,0
4950.0,3,16.99,176.46,D,高等教育机构,制造业,1 year,0,5,241,7,28.00909091,0,0
11818.18182,3,7.551,315.17,A,普通企业,金融业,10+ years,2,0,48,10,19.35818182,0,0
2727.272727,3,10.923,80.59,B,普通企业,房地产业,8 years,1,9,313,43,13.5,0,0
9454.545455,3,10.538,256.57,B,普通企业,金融业,,0,2,179,2,32.75,0,0
19300.0,3,11.241,645.57,B,幼教与中小学校,住宿和餐饮业,10+ years,0,4,122,9,14.42454545,0,1
14727.27273,5,22.941,533.51,E,普通企业,金融业,10+ years,0,0,528,22,14.92363636,0,0
9090.909091,3,5.852,301.15,A,上市企业,文化和体育业,5 years,2,4,519,9,15.0,0,0
4000.0,3,11.358,147.45,C,上市企业,制造业,3 years,1,0,614,3,21.87818182,0,0
23636.36364,5,13.629,448.85,C,普通企业,电力、热力生产供应业,10+ years,0,0,521,24,20.42181818,0,0
5000.0,3,14.949,169.9,C,幼教与中小学校,农、林、牧、渔业,2 years,1,2,410,8,41.32,1,0
8000.0,3,8.775,257.2,B,幼教与中小学校,国际组织,3 years,0,0,304,8,18.62181818,0,0
3681.818182,3,7.282,138.17,A,普通企业,文化和体育业,10+ years,0,11,79,2,3.403636364,0,0
4545.454545,3,11.061,166.77,C,上市企业,文化和体育业,8 years,0,2,273,8,7.854545455,0,0
8181.818182,3,7.164,281.87,A,世界五百强,农、林、牧、渔业,10+ years,0,2,438,9,10.21090909,0,0
15950.0,5,15.291,396.32,D,普通企业,住宿和餐饮业,,0,0,33,22,24.50181818,0,0
22909.09091,3,11.421,704.45,C,普通企业,公共服务、社会组织,8 years,0,0,672,39,23.58818182,0,0
8727.272727,3,12.639,263.78,B,幼教与中小学校,文化和体育业,6 years,1,0,302,30,6.090909091,0,1
9218.181818,3,7.89,244.03,A,普通企业,住宿和餐饮业,7 years,0,0,673,40,11.04,0,0
9818.181818,3,8.239,280.7,A,普通企业,金融业,2 years,0,0,122,9,11.85818182,0,0
14545.45455,3,7.614,504.79,A,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,215,8,22.53272727,0,0
6363.636364,3,13.98,239.18,C,普通企业,制造业,10+ years,0,0,116,14,34.53818182,0,1
21818.18182,3,10.395,792.0,B,普通企业,信息传输、软件和信息技术服务业,3 years,0,0,153,11,21.41454545,0,0
8727.272727,3,13.332,266.18,B,政府机构,采矿业,10+ years,0,0,461,18,16.45454545,0,0
38181.81818,5,23.639,956.55,D,普通企业,电力、热力生产供应业,3 years,0,0,4,3,10.56,0,1
13090.90909,5,19.341,327.96,D,政府机构,农、林、牧、渔业,< 1 year,0,0,203,30,12.91909091,0,0
28636.36364,3,10.99,1145.69,B,幼教与中小学校,建筑业,1 year,1,4,111,8,15.39818182,0,0
3272.727273,3,15.763,137.36,C,普通企业,文化和体育业,,0,5,195,38,19.12727273,0,1
5454.545455,3,7.101,156.43,A,普通企业,电力、热力生产供应业,5 years,0,4,72,10,17.04,0,0
2454.545455,3,12.672,102.65,C,世界五百强,交通运输、仓储和邮政业,3 years,1,3,681,10,17.67272727,0,0
14400.0,3,10.99,576.12,B,政府机构,公共服务、社会组织,9 years,0,4,14,11,11.32727273,0,0
17727.27273,3,7.282,460.56,A,政府机构,房地产业,7 years,1,4,390,13,27.50181818,0,0
10425.0,3,14.841,369.04,D,普通企业,信息传输、软件和信息技术服务业,5 years,1,0,25,13,0.0,0,0
17454.54545,5,10.791,427.0,C,政府机构,住宿和餐饮业,10+ years,2,0,652,0,18.3,0,0
14181.81818,3,18.49,436.79,D,幼教与中小学校,金融业,2 years,0,12,242,8,14.47363636,0,0
14181.81818,3,15.543,429.45,C,普通企业,采矿业,2 years,1,4,127,13,21.13090909,0,0
14625.0,3,17.127,655.5,D,政府机构,农、林、牧、渔业,10+ years,0,0,642,45,25.80545455,0,0
4500.0,3,11.691,151.61,B,政府机构,批发和零售业,6 years,0,4,89,3,8.165454545,0,0
29409.09091,5,14.421,737.89,B,普通企业,文化和体育业,10+ years,0,0,19,14,15.66,0,1
14240.90909,3,14.289,405.96,C,上市企业,住宿和餐饮业,10+ years,2,0,538,14,30.07636364,0,0
8272.727273,3,10.99,229.14,B,普通企业,金融业,5 years,0,5,566,30,17.8,0,0
17200.0,5,20.02,438.65,E,政府机构,文化和体育业,6 years,1,0,75,33,31.18,0,0
13636.36364,3,8.253,478.19,B,幼教与中小学校,公共服务、社会组织,4 years,1,0,54,28,19.76363636,0,0
4500.0,3,15.499,154.0,B,普通企业,公共服务、社会组织,< 1 year,2,0,521,24,8.950909091,0,0
18181.81818,5,14.031,482.02,C,普通企业,信息传输、软件和信息技术服务业,1 year,0,0,590,8,18.71,0,0
29090.90909,5,19.789,812.42,D,政府机构,采矿业,1 year,1,0,566,30,9.98,0,0
21818.18182,3,10.989,774.3,B,政府机构,金融业,8 years,0,0,399,37,15.09,0,0
8181.818182,3,8.019,310.1,A,普通企业,电力、热力生产供应业,5 years,0,0,249,36,11.97818182,0,0
7600.0,3,12.837,251.24,B,普通企业,国际组织,2 years,0,0,211,19,20.10545455,0,0
18000.0,3,12.591,751.81,C,幼教与中小学校,金融业,1 year,0,4,19,14,18.63,0,1
5300.0,3,10.78,172.97,B,政府机构,金融业,< 1 year,0,4,29,19,41.94545455,0,0
35454.54545,5,17.171,723.34,D,普通企业,公共服务、社会组织,10+ years,0,0,242,8,12.64545455,0,0
6545.454545,3,11.858,234.97,B,上市企业,住宿和餐饮业,2 years,1,8,288,13,20.56090909,0,0
13090.90909,3,11.331,401.97,C,政府机构,金融业,,0,4,690,2,18.85,0,0
21163.63636,3,12.015,656.94,C,普通企业,电力、热力生产供应业,10+ years,1,3,203,30,27.76363636,0,0
7272.727273,3,8.59,252.88,A,普通企业,公共服务、社会组织,4 years,0,2,134,8,6.250909091,0,0
13636.36364,3,12.99,421.12,C,普通企业,文化和体育业,1 year,1,0,226,21,12.15,0,0
27181.81818,3,14.49,791.58,C,高等教育机构,公共服务、社会组织,4 years,2,0,221,8,11.50363636,0,0
10000.0,3,8.18,314.2,B,政府机构,公共服务、社会组织,10+ years,0,2,140,8,9.6,0,0
17727.27273,3,17.171,524.48,D,幼教与中小学校,国际组织,9 years,0,0,161,14,37.28727273,0,0
38181.81818,3,32.659,1479.87,F,普通企业,公共服务、社会组织,2 years,2,2,538,14,9.343636364,0,0
13500.0,3,8.239,419.88,A,普通企业,建筑业,< 1 year,0,0,226,21,6.520909091,0,0
12000.0,3,4.788,361.38,A,普通企业,文化和体育业,,2,2,260,21,6.127272727,0,0
22581.81818,5,13.014,486.61,C,普通企业,公共服务、社会组织,1 year,1,4,177,26,21.7,0,1
12500.0,3,7.371,392.81,A,普通企业,建筑业,10+ years,0,4,313,43,3.4,0,0
14727.27273,5,22.45,501.76,E,高等教育机构,金融业,10+ years,0,0,156,18,22.44272727,0,0
26000.0,3,7.89,813.43,A,政府机构,住宿和餐饮业,10+ years,1,0,458,5,19.73454545,0,0
10636.36364,3,10.503,297.52,B,普通企业,电力、热力生产供应业,10+ years,1,4,335,8,20.64,0,0
11818.18182,3,11.799,337.47,B,上市企业,交通运输、仓储和邮政业,10+ years,0,0,235,8,22.35272727,0,0
5340.909091,3,20.889,215.33,E,政府机构,房地产业,3 years,0,0,106,12,20.99,0,0
15659.09091,5,8.541,278.21,B,普通企业,公共服务、社会组织,10+ years,0,0,152,14,26.43545455,0,0
5000.0,3,13.189,182.66,B,政府机构,文化和体育业,< 1 year,1,0,72,10,37.81090909,0,0
17488.63636,5,21.492,613.43,E,政府机构,金融业,10+ years,0,0,619,11,33.68,0,1
10909.09091,3,7.66,374.16,A,政府机构,建筑业,10+ years,0,0,535,17,21.81818182,0,0
18136.36364,5,19.24,520.16,E,政府机构,住宿和餐饮业,10+ years,1,0,99,8,11.16818182,0,1
17500.0,3,11.061,583.68,C,政府机构,文化和体育业,,2,4,764,47,41.41090909,0,1
4090.909091,3,17.127,183.36,D,幼教与中小学校,国际组织,10+ years,2,0,707,11,8.552727273,0,0
6500.0,3,15.939,223.71,C,政府机构,金融业,6 years,0,4,301,21,19.3,0,0
13181.81818,3,11.99,481.54,C,幼教与中小学校,电力、热力生产供应业,10+ years,0,0,699,0,40.23272727,0,0
8181.818182,3,12.089,294.61,B,上市企业,电力、热力生产供应业,9 years,0,0,622,7,10.25454545,0,0
35454.54545,5,21.109,781.36,E,政府机构,房地产业,2 years,0,0,176,3,13.81818182,0,1
9531.818182,3,13.11,393.16,B,普通企业,信息传输、软件和信息技术服务业,1 year,0,0,290,18,13.83545455,0,1
9090.909091,3,9.889,317.96,B,普通企业,制造业,2 years,1,4,143,8,31.55,0,0
8181.818182,3,12.683,329.91,B,普通企业,交通运输、仓储和邮政业,9 years,1,4,82,34,16.3,0,0
16363.63636,5,10.923,424.26,B,政府机构,电力、热力生产供应业,10+ years,0,4,80,21,31.15454545,0,0
14181.81818,5,13.65,277.05,C,政府机构,公共服务、社会组织,4 years,2,0,73,23,6.684545455,0,0
4090.909091,3,10.49,162.49,B,普通企业,农、林、牧、渔业,10+ years,2,5,85,19,11.63454545,0,0
15363.63636,3,9.891,425.55,B,普通企业,交通运输、仓储和邮政业,10+ years,0,0,310,24,15.63545455,0,0
9363.636364,3,12.69,345.52,C,普通企业,建筑业,2 years,1,4,51,13,8.98,0,1
16363.63636,3,6.489,464.6,A,普通企业,金融业,2 years,1,0,41,25,6.373636364,0,0
2727.272727,3,17.919,88.26,C,政府机构,公共服务、社会组织,10+ years,0,5,549,8,15.04545455,0,0
34909.09091,3,6.99,987.93,A,高等教育机构,房地产业,< 1 year,0,0,223,12,11.17636364,0,0
7854.545455,3,13.98,328.02,C,普通企业,批发和零售业,10+ years,1,0,3,0,12.98181818,0,0
26181.81818,3,7.551,756.4,B,普通企业,住宿和餐饮业,10+ years,0,0,302,30,7.374545455,0,0
10909.09091,3,12.089,327.34,B,普通企业,公共服务、社会组织,10+ years,0,4,770,37,20.59090909,0,0
6000.0,3,14.33,206.03,C,普通企业,公共服务、社会组织,8 years,1,0,125,9,21.75,0,1
19636.36364,3,8.9,571.56,A,上市企业,信息传输、软件和信息技术服务业,9 years,1,0,184,26,9.662727273,0,0
11345.45455,3,6.62,294.76,A,普通企业,金融业,6 years,1,0,505,10,6.581818182,0,0
5500.0,3,13.332,183.0,B,政府机构,采矿业,2 years,2,0,4,3,19.45454545,0,0
17181.81818,3,11.115,701.02,B,普通企业,金融业,10+ years,0,0,297,18,16.47272727,0,0
13090.90909,5,21.109,416.73,E,普通企业,金融业,< 1 year,1,0,392,32,19.08818182,0,1
23636.36364,3,7.62,623.23,A,普通企业,金融业,1 year,0,0,55,29,18.27272727,0,0
18181.81818,5,16.254,508.53,D,政府机构,国际组织,10+ years,0,0,301,21,27.80181818,0,0
8745.454545,3,13.06,249.55,C,普通企业,制造业,6 years,0,2,314,0,12.84545455,0,0
17454.54545,5,15.22,382.49,C,政府机构,信息传输、软件和信息技术服务业,10+ years,0,5,200,22,17.21818182,0,0
38181.81818,5,10.923,742.45,B,普通企业,电力、热力生产供应业,10+ years,0,2,408,14,6.4,0,0
12272.72727,3,15.543,536.81,C,普通企业,农、林、牧、渔业,10+ years,2,2,608,0,29.61818182,0,0
3500.0,3,11.466,117.5,C,普通企业,公共服务、社会组织,< 1 year,1,0,33,22,32.91272727,0,0
17272.72727,3,12.254,623.3,B,上市企业,电力、热力生产供应业,8 years,1,0,273,8,28.57090909,0,0
27272.72727,5,22.825,672.83,E,上市企业,电力、热力生产供应业,10+ years,1,4,29,19,23.43272727,0,1
18181.81818,3,8.69,625.81,A,政府机构,交通运输、仓储和邮政业,3 years,2,3,434,2,22.72363636,0,0
10500.0,3,6.651,326.09,A,普通企业,金融业,7 years,0,0,49,12,14.20363636,0,0
1000.0,3,8.59,31.61,A,幼教与中小学校,金融业,,0,4,726,0,7.8,0,0
9454.545455,3,10.736,257.24,B,上市企业,文化和体育业,10+ years,0,2,273,8,23.58181818,0,0
17345.45455,3,8.991,512.98,B,普通企业,电力、热力生产供应业,8 years,0,0,420,4,19.24363636,0,0
19636.36364,3,5.841,735.47,A,高等教育机构,信息传输、软件和信息技术服务业,10+ years,0,0,410,8,22.37727273,0,0
10000.0,5,13.041,235.24,C,高等教育机构,公共服务、社会组织,< 1 year,0,4,27,12,12.02181818,0,0
5672.727273,3,14.49,165.2,C,普通企业,住宿和餐饮业,7 years,0,0,134,8,8.067272727,0,0
16363.63636,5,10.503,441.57,B,政府机构,采矿业,2 years,1,0,275,8,19.50545455,0,1
21818.18182,3,10.637,642.25,B,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,171,8,9.96,0,0
9000.0,3,5.32,331.27,A,政府机构,住宿和餐饮业,10+ years,1,4,64,14,13.54909091,0,1
11818.18182,3,15.499,342.22,B,上市企业,批发和零售业,8 years,1,0,302,30,30.4,0,0
21818.18182,3,8.69,625.81,A,幼教与中小学校,国际组织,10+ years,0,4,271,35,10.99,0,0
3906.818182,3,20.889,175.01,E,普通企业,房地产业,10+ years,0,2,14,11,13.83,0,1
1654.545455,3,8.775,45.01,B,普通企业,房地产业,10+ years,0,5,332,13,21.64909091,0,0
9545.454545,5,15.741,246.01,C,政府机构,金融业,2 years,1,4,726,0,12.67363636,0,0
8181.818182,3,8.998,314.2,B,政府机构,建筑业,10+ years,1,4,109,21,8.790909091,0,0
16363.63636,5,15.22,430.31,C,普通企业,住宿和餐饮业,10+ years,0,0,32,21,18.75272727,0,0
6545.454545,3,12.584,237.23,B,普通企业,公共服务、社会组织,4 years,0,0,104,23,17.52,0,0
8068.181818,3,14.65,306.14,C,幼教与中小学校,房地产业,3 years,1,0,32,21,22.20909091,0,0
7272.727273,3,8.679,250.29,A,上市企业,农、林、牧、渔业,< 1 year,0,8,53,19,17.13,0,0
29545.45455,5,13.33,573.06,C,政府机构,电力、热力生产供应业,1 year,1,0,187,9,23.62727273,0,0
1818.181818,3,9.99,64.53,B,普通企业,建筑业,10+ years,1,0,807,15,6.267272727,0,0
6300.0,3,19.316,226.38,D,普通企业,住宿和餐饮业,10+ years,1,0,249,36,17.20636364,0,0
17454.54545,3,7.731,505.75,A,普通企业,文化和体育业,10+ years,0,0,684,34,10.67272727,0,0
16363.63636,3,8.382,623.23,A,上市企业,住宿和餐饮业,10+ years,0,4,359,43,25.28181818,0,0
30000.0,5,18.75,774.1,D,普通企业,制造业,10+ years,0,4,129,30,12.64545455,0,0
14545.45455,5,20.49,428.28,E,普通企业,金融业,6 years,1,4,106,12,20.34818182,0,0
8863.636364,3,8.679,234.65,A,上市企业,信息传输、软件和信息技术服务业,10+ years,2,4,80,21,28.47,0,0
12000.0,3,12.089,360.08,B,普通企业,建筑业,2 years,1,4,70,32,20.48727273,0,0
26181.81818,5,11.421,542.28,C,上市企业,国际组织,10+ years,0,0,492,36,19.17,0,0
24000.0,5,14.663,550.14,C,政府机构,电力、热力生产供应业,10+ years,2,2,54,28,6.29,0,1
10854.54545,3,8.739,319.71,B,政府机构,房地产业,2 years,0,4,377,11,27.04,0,0
11345.45455,3,14.014,322.27,C,幼教与中小学校,采矿业,10+ years,0,0,361,8,15.34545455,0,1
30000.0,3,7.99,939.96,A,政府机构,电力、热力生产供应业,10+ years,1,4,4,3,30.30909091,0,0
13704.54545,3,10.341,552.27,B,普通企业,金融业,2 years,0,0,511,13,39.09090909,1,0
8181.818182,3,12.591,341.73,C,普通企业,金融业,1 year,1,10,176,3,3.08,0,0
6545.454545,3,15.59,209.73,C,幼教与中小学校,金融业,10+ years,0,5,194,38,19.18909091,0,1
20000.0,5,19.789,507.76,D,普通企业,电力、热力生产供应业,10+ years,0,0,245,26,8.432727273,0,0
14772.72727,3,7.029,382.49,A,世界五百强,公共服务、社会组织,< 1 year,0,0,187,9,16.35272727,0,0
18545.45455,3,8.253,541.95,B,政府机构,交通运输、仓储和邮政业,10+ years,0,4,245,26,14.43636364,0,0
12400.0,5,29.49,397.31,F,普通企业,公共服务、社会组织,4 years,0,0,505,10,8.35,0,0
6545.454545,3,11.99,265.68,C,政府机构,金融业,10+ years,0,4,152,14,14.36727273,0,0
10636.36364,3,11.825,424.07,B,政府机构,国际组织,10+ years,0,0,108,21,15.62181818,0,0
22727.27273,5,11.691,568.7,B,普通企业,公共服务、社会组织,,0,4,313,43,4.279090909,0,0
1090.909091,3,13.18,33.79,C,政府机构,交通运输、仓储和邮政业,< 1 year,1,5,51,13,29.23636364,0,0
8181.818182,5,16.695,256.94,E,政府机构,电力、热力生产供应业,< 1 year,1,0,53,19,28.32,0,1
11000.0,5,14.895,270.73,D,世界五百强,采矿业,,1,4,184,26,16.97454545,0,1
24795.45455,5,21.48,745.27,E,普通企业,金融业,6 years,1,0,61,31,13.40909091,0,1
17954.54545,5,19.935,547.16,E,普通企业,金融业,10+ years,0,0,790,41,29.11636364,0,0
20000.0,3,7.89,625.72,A,普通企业,金融业,8 years,2,0,97,12,13.79454545,0,0
32727.27273,5,17.589,729.39,C,普通企业,交通运输、仓储和邮政业,10+ years,0,0,495,14,20.68363636,0,0
9090.909091,3,9.17,318.79,B,政府机构,文化和体育业,5 years,0,8,290,18,2.73,0,0
4909.090909,3,5.32,180.69,A,政府机构,住宿和餐饮业,1 year,0,0,29,19,27.03272727,0,0
19554.54545,3,12.639,788.02,B,普通企业,金融业,7 years,1,0,195,38,20.92,0,0
18409.09091,5,15.378,523.31,C,政府机构,住宿和餐饮业,10+ years,0,0,696,15,26.4,0,0
6545.454545,3,15.378,273.35,C,政府机构,电力、热力生产供应业,5 years,1,3,35,14,0.57,0,0
7636.363636,3,7.579,258.95,A,普通企业,住宿和餐饮业,,1,0,706,16,5.323636364,0,0
21818.18182,3,12.672,684.33,C,普通企业,电力、热力生产供应业,10+ years,1,4,326,17,19.31727273,0,1
10000.0,3,14.839,339.31,C,政府机构,金融业,10+ years,0,0,778,2,23.52727273,0,1
21818.18182,3,20.99,753.4,E,普通企业,电力、热力生产供应业,10+ years,0,6,51,13,7.977272727,0,0
10909.09091,3,8.541,320.29,B,政府机构,文化和体育业,9 years,1,0,524,20,14.33,0,0
23636.36364,5,13.65,461.75,C,普通企业,文化和体育业,10+ years,1,4,249,36,12.77,0,0
